store_id,product_id,quantity,source,timestamp
1,146,6,datalake,2024-05-02 01:02:02.484113
1,147,8,datalake,2024-05-02 01:02:02.484113
1,148,6,datalake,2024-05-02 01:02:02.484113
1,149,1,datalake,2024-05-02 01:02:02.484113
1,150,22,datalake,2024-05-02 01:02:02.484113
1,151,24,datalake,2024-05-02 01:02:02.484113
1,152,12,datalake,2024-05-02 01:02:02.484113
1,153,25,datalake,2024-05-02 01:02:02.484113
1,154,13,datalake,2024-05-02 01:02:02.484113
1,155,8,datalake,2024-05-02 01:02:02.484113
1,156,13,datalake,2024-05-02 01:02:02.484113
1,157,25,datalake,2024-05-02 01:02:02.484113
1,158,11,datalake,2024-05-02 01:02:02.484113
1,159,18,datalake,2024-05-02 01:02:02.484113
1,160,0,datalake,2024-05-02 01:02:02.484113
1,161,17,datalake,2024-05-02 01:02:02.484113
1,162,14,datalake,2024-05-02 01:02:02.484113
1,163,0,datalake,2024-05-02 01:02:02.484113
1,164,15,datalake,2024-05-02 01:02:02.484113
1,165,16,datalake,2024-05-02 01:02:02.484113
1,166,23,datalake,2024-05-02 01:02:02.484113
1,167,28,datalake,2024-05-02 01:02:02.484113
1,168,0,datalake,2024-05-02 01:02:02.484113
1,169,25,datalake,2024-05-02 01:02:02.484113
1,170,14,datalake,2024-05-02 01:02:02.484113
1,171,3,datalake,2024-05-02 01:02:02.484113
1,172,3,datalake,2024-05-02 01:02:02.484113
1,173,2,datalake,2024-05-02 01:02:02.484113
1,174,26,datalake,2024-05-02 01:02:02.484113
1,175,2,datalake,2024-05-02 01:02:02.484113
1,176,11,datalake,2024-05-02 01:02:02.484113
1,177,19,datalake,2024-05-02 01:02:02.484113
1,178,23,datalake,2024-05-02 01:02:02.484113
1,179,16,datalake,2024-05-02 01:02:02.484113
1,180,5,datalake,2024-05-02 01:02:02.484113
1,181,19,datalake,2024-05-02 01:02:02.484113
1,182,28,datalake,2024-05-02 01:02:02.484113
1,183,11,datalake,2024-05-02 01:02:02.484113
1,184,4,datalake,2024-05-02 01:02:02.484113
1,185,3,datalake,2024-05-02 01:02:02.484113
1,186,1,datalake,2024-05-02 01:02:02.484113
1,187,16,datalake,2024-05-02 01:02:02.484113
1,188,30,datalake,2024-05-02 01:02:02.484113
1,189,6,datalake,2024-05-02 01:02:02.484113
1,190,21,datalake,2024-05-02 01:02:02.484113
1,191,21,datalake,2024-05-02 01:02:02.484113
1,192,20,datalake,2024-05-02 01:02:02.484113
1,193,30,datalake,2024-05-02 01:02:02.484113
1,194,24,datalake,2024-05-02 01:02:02.484113
1,195,1,datalake,2024-05-02 01:02:02.484113
1,196,26,datalake,2024-05-02 01:02:02.484113
1,197,22,datalake,2024-05-02 01:02:02.484113
1,198,1,datalake,2024-05-02 01:02:02.484113
1,199,2,datalake,2024-05-02 01:02:02.484113
1,200,27,datalake,2024-05-02 01:02:02.484113
1,201,16,datalake,2024-05-02 01:02:02.484113
1,202,5,datalake,2024-05-02 01:02:02.484113
1,203,4,datalake,2024-05-02 01:02:02.484113
1,204,23,datalake,2024-05-02 01:02:02.484113
1,205,9,datalake,2024-05-02 01:02:02.484113
1,206,10,datalake,2024-05-02 01:02:02.484113
1,207,27,datalake,2024-05-02 01:02:02.484113
1,208,13,datalake,2024-05-02 01:02:02.484113
1,209,22,datalake,2024-05-02 01:02:02.484113
1,210,25,datalake,2024-05-02 01:02:02.484113
1,211,13,datalake,2024-05-02 01:02:02.484113
1,212,17,datalake,2024-05-02 01:02:02.484113
1,213,14,datalake,2024-05-02 01:02:02.484113
1,214,4,datalake,2024-05-02 01:02:02.484113
1,215,1,datalake,2024-05-02 01:02:02.484113
1,216,11,datalake,2024-05-02 01:02:02.484113
1,217,11,datalake,2024-05-02 01:02:02.484113
1,218,27,datalake,2024-05-02 01:02:02.484113
1,219,30,datalake,2024-05-02 01:02:02.484113
1,220,4,datalake,2024-05-02 01:02:02.484113
1,221,7,datalake,2024-05-02 01:02:02.484113
1,222,12,datalake,2024-05-02 01:02:02.484113
1,223,3,datalake,2024-05-02 01:02:02.484113
1,224,16,datalake,2024-05-02 01:02:02.484113
1,225,24,datalake,2024-05-02 01:02:02.484113
1,226,18,datalake,2024-05-02 01:02:02.484113
1,227,19,datalake,2024-05-02 01:02:02.484113
1,228,22,datalake,2024-05-02 01:02:02.484113
1,229,27,datalake,2024-05-02 01:02:02.484113
1,230,7,datalake,2024-05-02 01:02:02.484113
1,231,25,datalake,2024-05-02 01:02:02.484113
1,232,5,datalake,2024-05-02 01:02:02.484113
1,233,5,datalake,2024-05-02 01:02:02.484113
1,234,13,datalake,2024-05-02 01:02:02.484113
1,235,7,datalake,2024-05-02 01:02:02.484113
1,236,18,datalake,2024-05-02 01:02:02.484113
1,237,26,datalake,2024-05-02 01:02:02.484113
1,238,20,datalake,2024-05-02 01:02:02.484113
1,239,28,datalake,2024-05-02 01:02:02.484113
1,240,17,datalake,2024-05-02 01:02:02.484113
1,241,17,datalake,2024-05-02 01:02:02.484113
1,242,10,datalake,2024-05-02 01:02:02.484113
1,243,11,datalake,2024-05-02 01:02:02.484113
1,244,10,datalake,2024-05-02 01:02:02.484113
1,245,3,datalake,2024-05-02 01:02:02.484113
1,246,0,datalake,2024-05-02 01:02:02.484113
1,247,15,datalake,2024-05-02 01:02:02.484113
1,248,14,datalake,2024-05-02 01:02:02.484113
1,249,27,datalake,2024-05-02 01:02:02.484113
1,250,3,datalake,2024-05-02 01:02:02.484113
1,251,2,datalake,2024-05-02 01:02:02.484113
1,252,28,datalake,2024-05-02 01:02:02.484113
1,253,16,datalake,2024-05-02 01:02:02.484113
1,254,24,datalake,2024-05-02 01:02:02.484113
1,255,13,datalake,2024-05-02 01:02:02.484113
1,256,20,datalake,2024-05-02 01:02:02.484113
1,257,17,datalake,2024-05-02 01:02:02.484113
1,258,25,datalake,2024-05-02 01:02:02.484113
1,259,10,datalake,2024-05-02 01:02:02.484113
1,260,20,datalake,2024-05-02 01:02:02.484113
1,261,3,datalake,2024-05-02 01:02:02.484113
1,262,6,datalake,2024-05-02 01:02:02.484113
1,263,21,datalake,2024-05-02 01:02:02.484113
1,264,16,datalake,2024-05-02 01:02:02.484113
1,265,28,datalake,2024-05-02 01:02:02.484113
1,266,1,datalake,2024-05-02 01:02:02.484113
1,267,27,datalake,2024-05-02 01:02:02.484113
1,268,23,datalake,2024-05-02 01:02:02.484113
1,269,22,datalake,2024-05-02 01:02:02.484113
1,270,16,datalake,2024-05-02 01:02:02.484113
1,271,6,datalake,2024-05-02 01:02:02.484113
1,272,14,datalake,2024-05-02 01:02:02.484113
1,273,20,datalake,2024-05-02 01:02:02.484113
1,274,19,datalake,2024-05-02 01:02:02.484113
1,275,28,datalake,2024-05-02 01:02:02.484113
1,276,7,datalake,2024-05-02 01:02:02.484113
1,277,13,datalake,2024-05-02 01:02:02.484113
1,278,17,datalake,2024-05-02 01:02:02.484113
1,279,17,datalake,2024-05-02 01:02:02.484113
1,280,23,datalake,2024-05-02 01:02:02.484113
1,281,11,datalake,2024-05-02 01:02:02.484113
1,282,6,datalake,2024-05-02 01:02:02.484113
1,283,10,datalake,2024-05-02 01:02:02.484113
1,284,27,datalake,2024-05-02 01:02:02.484113
1,285,20,datalake,2024-05-02 01:02:02.484113
1,286,28,datalake,2024-05-02 01:02:02.484113
1,287,2,datalake,2024-05-02 01:02:02.484113
1,288,9,datalake,2024-05-02 01:02:02.484113
1,289,2,datalake,2024-05-02 01:02:02.484113
1,290,8,datalake,2024-05-02 01:02:02.484113
1,291,9,datalake,2024-05-02 01:02:02.484113
1,292,30,datalake,2024-05-02 01:02:02.484113
1,293,18,datalake,2024-05-02 01:02:02.484113
1,294,3,datalake,2024-05-02 01:02:02.484113
1,295,24,datalake,2024-05-02 01:02:02.484113
1,296,9,datalake,2024-05-02 01:02:02.484113
1,297,22,datalake,2024-05-02 01:02:02.484113
1,298,26,datalake,2024-05-02 01:02:02.484113
1,299,18,datalake,2024-05-02 01:02:02.484113
1,300,7,datalake,2024-05-02 01:02:02.484113
1,301,10,datalake,2024-05-02 01:02:02.484113
1,302,0,datalake,2024-05-02 01:02:02.484113
1,303,12,datalake,2024-05-02 01:02:02.484113
1,304,15,datalake,2024-05-02 01:02:02.484113
1,305,23,datalake,2024-05-02 01:02:02.484113
1,306,21,datalake,2024-05-02 01:02:02.484113
1,307,17,datalake,2024-05-02 01:02:02.484113
1,308,23,datalake,2024-05-02 01:02:02.484113
1,309,7,datalake,2024-05-02 01:02:02.484113
1,310,18,datalake,2024-05-02 01:02:02.484113
1,311,20,datalake,2024-05-02 01:02:02.484113
1,312,23,datalake,2024-05-02 01:02:02.484113
1,313,14,datalake,2024-05-02 01:02:02.484113
2,1,14,datalake,2024-05-02 01:02:02.484113
2,2,16,datalake,2024-05-02 01:02:02.484113
2,3,28,datalake,2024-05-02 01:02:02.484113
2,4,2,datalake,2024-05-02 01:02:02.484113
2,5,1,datalake,2024-05-02 01:02:02.484113
2,6,11,datalake,2024-05-02 01:02:02.484113
2,7,8,datalake,2024-05-02 01:02:02.484113
2,8,1,datalake,2024-05-02 01:02:02.484113
2,9,17,datalake,2024-05-02 01:02:02.484113
2,10,13,datalake,2024-05-02 01:02:02.484113
2,11,21,datalake,2024-05-02 01:02:02.484113
2,12,2,datalake,2024-05-02 01:02:02.484113
2,13,1,datalake,2024-05-02 01:02:02.484113
2,14,18,datalake,2024-05-02 01:02:02.484113
2,15,6,datalake,2024-05-02 01:02:02.484113
2,16,20,datalake,2024-05-02 01:02:02.484113
2,17,3,datalake,2024-05-02 01:02:02.484113
2,18,13,datalake,2024-05-02 01:02:02.484113
2,19,15,datalake,2024-05-02 01:02:02.484113
2,20,20,datalake,2024-05-02 01:02:02.484113
2,21,16,datalake,2024-05-02 01:02:02.484113
2,22,0,datalake,2024-05-02 01:02:02.484113
2,23,12,datalake,2024-05-02 01:02:02.484113
2,24,16,datalake,2024-05-02 01:02:02.484113
2,25,18,datalake,2024-05-02 01:02:02.484113
2,26,2,datalake,2024-05-02 01:02:02.484113
2,27,10,datalake,2024-05-02 01:02:02.484113
2,28,25,datalake,2024-05-02 01:02:02.484113
2,29,29,datalake,2024-05-02 01:02:02.484113
2,30,17,datalake,2024-05-02 01:02:02.484113
2,31,10,datalake,2024-05-02 01:02:02.484113
2,32,13,datalake,2024-05-02 01:02:02.484113
2,33,8,datalake,2024-05-02 01:02:02.484113
2,34,24,datalake,2024-05-02 01:02:02.484113
2,35,25,datalake,2024-05-02 01:02:02.484113
2,36,15,datalake,2024-05-02 01:02:02.484113
2,37,5,datalake,2024-05-02 01:02:02.484113
2,38,18,datalake,2024-05-02 01:02:02.484113
2,39,28,datalake,2024-05-02 01:02:02.484113
2,40,15,datalake,2024-05-02 01:02:02.484113
2,41,6,datalake,2024-05-02 01:02:02.484113
2,42,16,datalake,2024-05-02 01:02:02.484113
2,43,2,datalake,2024-05-02 01:02:02.484113
2,44,24,datalake,2024-05-02 01:02:02.484113
2,45,13,datalake,2024-05-02 01:02:02.484113
2,46,18,datalake,2024-05-02 01:02:02.484113
2,47,0,datalake,2024-05-02 01:02:02.484113
2,48,20,datalake,2024-05-02 01:02:02.484113
2,49,4,datalake,2024-05-02 01:02:02.484113
2,50,7,datalake,2024-05-02 01:02:02.484113
2,51,8,datalake,2024-05-02 01:02:02.484113
2,52,23,datalake,2024-05-02 01:02:02.484113
2,53,19,datalake,2024-05-02 01:02:02.484113
2,54,6,datalake,2024-05-02 01:02:02.484113
2,55,5,datalake,2024-05-02 01:02:02.484113
2,56,20,datalake,2024-05-02 01:02:02.484113
2,57,27,datalake,2024-05-02 01:02:02.484113
2,58,15,datalake,2024-05-02 01:02:02.484113
2,59,17,datalake,2024-05-02 01:02:02.484113
2,60,1,datalake,2024-05-02 01:02:02.484113
2,61,20,datalake,2024-05-02 01:02:02.484113
2,62,4,datalake,2024-05-02 01:02:02.484113
2,63,5,datalake,2024-05-02 01:02:02.484113
2,64,30,datalake,2024-05-02 01:02:02.484113
2,65,16,datalake,2024-05-02 01:02:02.484113
2,66,22,datalake,2024-05-02 01:02:02.484113
2,67,8,datalake,2024-05-02 01:02:02.484113
2,68,23,datalake,2024-05-02 01:02:02.484113
2,69,22,datalake,2024-05-02 01:02:02.484113
2,70,6,datalake,2024-05-02 01:02:02.484113
2,71,30,datalake,2024-05-02 01:02:02.484113
2,72,1,datalake,2024-05-02 01:02:02.484113
2,73,20,datalake,2024-05-02 01:02:02.484113
2,74,23,datalake,2024-05-02 01:02:02.484113
2,75,11,datalake,2024-05-02 01:02:02.484113
2,76,20,datalake,2024-05-02 01:02:02.484113
2,77,25,datalake,2024-05-02 01:02:02.484113
2,78,4,datalake,2024-05-02 01:02:02.484113
2,79,29,datalake,2024-05-02 01:02:02.484113
2,80,27,datalake,2024-05-02 01:02:02.484113
2,81,19,datalake,2024-05-02 01:02:02.484113
2,82,4,datalake,2024-05-02 01:02:02.484113
2,83,21,datalake,2024-05-02 01:02:02.484113
2,84,22,datalake,2024-05-02 01:02:02.484113
2,85,6,datalake,2024-05-02 01:02:02.484113
2,86,24,datalake,2024-05-02 01:02:02.484113
2,87,14,datalake,2024-05-02 01:02:02.484113
2,88,8,datalake,2024-05-02 01:02:02.484113
2,89,8,datalake,2024-05-02 01:02:02.484113
2,90,26,datalake,2024-05-02 01:02:02.484113
2,91,0,datalake,2024-05-02 01:02:02.484113
2,92,22,datalake,2024-05-02 01:02:02.484113
2,93,22,datalake,2024-05-02 01:02:02.484113
2,94,2,datalake,2024-05-02 01:02:02.484113
2,95,10,datalake,2024-05-02 01:02:02.484113
2,96,22,datalake,2024-05-02 01:02:02.484113
2,97,15,datalake,2024-05-02 01:02:02.484113
2,98,14,datalake,2024-05-02 01:02:02.484113
2,99,24,datalake,2024-05-02 01:02:02.484113
2,100,12,datalake,2024-05-02 01:02:02.484113
2,101,4,datalake,2024-05-02 01:02:02.484113
2,102,12,datalake,2024-05-02 01:02:02.484113
2,103,1,datalake,2024-05-02 01:02:02.484113
2,104,26,datalake,2024-05-02 01:02:02.484113
2,105,3,datalake,2024-05-02 01:02:02.484113
2,106,7,datalake,2024-05-02 01:02:02.484113
2,107,29,datalake,2024-05-02 01:02:02.484113
2,108,29,datalake,2024-05-02 01:02:02.484113
2,109,25,datalake,2024-05-02 01:02:02.484113
2,110,7,datalake,2024-05-02 01:02:02.484113
2,111,6,datalake,2024-05-02 01:02:02.484113
2,112,1,datalake,2024-05-02 01:02:02.484113
2,113,7,datalake,2024-05-02 01:02:02.484113
2,114,12,datalake,2024-05-02 01:02:02.484113
2,115,19,datalake,2024-05-02 01:02:02.484113
2,116,17,datalake,2024-05-02 01:02:02.484113
2,117,18,datalake,2024-05-02 01:02:02.484113
2,118,25,datalake,2024-05-02 01:02:02.484113
2,119,23,datalake,2024-05-02 01:02:02.484113
2,120,16,datalake,2024-05-02 01:02:02.484113
2,121,3,datalake,2024-05-02 01:02:02.484113
2,122,11,datalake,2024-05-02 01:02:02.484113
2,123,18,datalake,2024-05-02 01:02:02.484113
2,124,4,datalake,2024-05-02 01:02:02.484113
2,125,10,datalake,2024-05-02 01:02:02.484113
2,126,13,datalake,2024-05-02 01:02:02.484113
2,127,12,datalake,2024-05-02 01:02:02.484113
2,128,28,datalake,2024-05-02 01:02:02.484113
2,129,21,datalake,2024-05-02 01:02:02.484113
2,130,17,datalake,2024-05-02 01:02:02.484113
2,131,9,datalake,2024-05-02 01:02:02.484113
2,132,6,datalake,2024-05-02 01:02:02.484113
2,133,28,datalake,2024-05-02 01:02:02.484113
2,134,13,datalake,2024-05-02 01:02:02.484113
2,135,30,datalake,2024-05-02 01:02:02.484113
2,136,8,datalake,2024-05-02 01:02:02.484113
2,137,1,datalake,2024-05-02 01:02:02.484113
2,138,16,datalake,2024-05-02 01:02:02.484113
2,139,24,datalake,2024-05-02 01:02:02.484113
2,140,13,datalake,2024-05-02 01:02:02.484113
2,141,28,datalake,2024-05-02 01:02:02.484113
2,142,24,datalake,2024-05-02 01:02:02.484113
2,143,12,datalake,2024-05-02 01:02:02.484113
2,144,4,datalake,2024-05-02 01:02:02.484113
2,145,23,datalake,2024-05-02 01:02:02.484113
2,146,3,datalake,2024-05-02 01:02:02.484113
2,147,13,datalake,2024-05-02 01:02:02.484113
2,148,27,datalake,2024-05-02 01:02:02.484113
2,149,22,datalake,2024-05-02 01:02:02.484113
2,150,7,datalake,2024-05-02 01:02:02.484113
2,151,2,datalake,2024-05-02 01:02:02.484113
2,152,21,datalake,2024-05-02 01:02:02.484113
2,153,21,datalake,2024-05-02 01:02:02.484113
2,154,9,datalake,2024-05-02 01:02:02.484113
2,155,21,datalake,2024-05-02 01:02:02.484113
2,156,8,datalake,2024-05-02 01:02:02.484113
2,157,28,datalake,2024-05-02 01:02:02.484113
2,158,0,datalake,2024-05-02 01:02:02.484113
2,159,30,datalake,2024-05-02 01:02:02.484113
2,160,4,datalake,2024-05-02 01:02:02.484113
2,161,9,datalake,2024-05-02 01:02:02.484113
2,162,18,datalake,2024-05-02 01:02:02.484113
2,163,30,datalake,2024-05-02 01:02:02.484113
2,164,9,datalake,2024-05-02 01:02:02.484113
2,165,6,datalake,2024-05-02 01:02:02.484113
2,166,27,datalake,2024-05-02 01:02:02.484113
2,167,1,datalake,2024-05-02 01:02:02.484113
2,168,29,datalake,2024-05-02 01:02:02.484113
2,169,1,datalake,2024-05-02 01:02:02.484113
2,170,2,datalake,2024-05-02 01:02:02.484113
2,171,28,datalake,2024-05-02 01:02:02.484113
2,172,16,datalake,2024-05-02 01:02:02.484113
2,173,17,datalake,2024-05-02 01:02:02.484113
2,174,8,datalake,2024-05-02 01:02:02.484113
2,175,0,datalake,2024-05-02 01:02:02.484113
2,176,26,datalake,2024-05-02 01:02:02.484113
2,177,9,datalake,2024-05-02 01:02:02.484113
2,178,1,datalake,2024-05-02 01:02:02.484113
2,179,16,datalake,2024-05-02 01:02:02.484113
2,180,3,datalake,2024-05-02 01:02:02.484113
2,181,29,datalake,2024-05-02 01:02:02.484113
2,182,21,datalake,2024-05-02 01:02:02.484113
2,183,26,datalake,2024-05-02 01:02:02.484113
2,184,0,datalake,2024-05-02 01:02:02.484113
2,185,4,datalake,2024-05-02 01:02:02.484113
2,186,16,datalake,2024-05-02 01:02:02.484113
2,187,10,datalake,2024-05-02 01:02:02.484113
2,188,27,datalake,2024-05-02 01:02:02.484113
2,189,13,datalake,2024-05-02 01:02:02.484113
2,190,18,datalake,2024-05-02 01:02:02.484113
2,191,15,datalake,2024-05-02 01:02:02.484113
2,192,0,datalake,2024-05-02 01:02:02.484113
2,193,21,datalake,2024-05-02 01:02:02.484113
2,194,15,datalake,2024-05-02 01:02:02.484113
2,195,19,datalake,2024-05-02 01:02:02.484113
2,196,28,datalake,2024-05-02 01:02:02.484113
2,197,10,datalake,2024-05-02 01:02:02.484113
2,198,0,datalake,2024-05-02 01:02:02.484113
2,199,13,datalake,2024-05-02 01:02:02.484113
2,200,11,datalake,2024-05-02 01:02:02.484113
2,201,24,datalake,2024-05-02 01:02:02.484113
2,202,1,datalake,2024-05-02 01:02:02.484113
2,203,7,datalake,2024-05-02 01:02:02.484113
2,204,25,datalake,2024-05-02 01:02:02.484113
2,205,13,datalake,2024-05-02 01:02:02.484113
2,206,9,datalake,2024-05-02 01:02:02.484113
2,207,8,datalake,2024-05-02 01:02:02.484113
2,208,12,datalake,2024-05-02 01:02:02.484113
2,209,11,datalake,2024-05-02 01:02:02.484113
2,210,10,datalake,2024-05-02 01:02:02.484113
2,211,4,datalake,2024-05-02 01:02:02.484113
2,212,22,datalake,2024-05-02 01:02:02.484113
2,213,10,datalake,2024-05-02 01:02:02.484113
2,214,7,datalake,2024-05-02 01:02:02.484113
2,215,11,datalake,2024-05-02 01:02:02.484113
2,216,19,datalake,2024-05-02 01:02:02.484113
2,217,22,datalake,2024-05-02 01:02:02.484113
2,218,26,datalake,2024-05-02 01:02:02.484113
2,219,16,datalake,2024-05-02 01:02:02.484113
2,220,6,datalake,2024-05-02 01:02:02.484113
2,221,12,datalake,2024-05-02 01:02:02.484113
2,222,30,datalake,2024-05-02 01:02:02.484113
2,223,7,datalake,2024-05-02 01:02:02.484113
2,224,4,datalake,2024-05-02 01:02:02.484113
